Instance,Terminal,Layer,X location,Y location,Voltage
_11523_,VPWR,li1,74.5200,116.9600,1.799049
_11522_,VPWR,li1,74.5200,111.5200,1.799261
_11521_,VPWR,li1,84.6400,111.5200,1.799207
_11520_,VPWR,li1,83.0300,116.9600,1.798992
_11519_,VPWR,li1,80.7300,111.5200,1.799218
_11518_,VPWR,li1,86.4800,111.5200,1.799190
_11517_,VPWR,li1,50.8300,106.0800,1.799538
_11516_,VPWR,li1,68.3100,111.5200,1.799313
_11515_,VPWR,li1,94.7600,122.4000,1.798404
_11514_,VPWR,li1,92.2300,127.8400,1.798752
_11513_,VPWR,li1,93.6100,127.8400,1.798747
_11512_,VPWR,li1,88.5500,122.4000,1.798404
_11511_,VPWR,li1,103.7300,122.4000,1.798449
_11510_,VPWR,li1,106.0300,122.4000,1.798461
_11509_,VPWR,li1,99.8200,116.9600,1.798948
_11508_,VPWR,li1,102.1200,116.9600,1.798945
_11507_,VPWR,li1,102.5800,127.8400,1.798733
_11506_,VPWR,li1,100.7400,111.5200,1.799140
_11505_,VPWR,li1,104.6500,116.9600,1.798943
_11504_,VPWR,li1,96.8300,116.9600,1.798951
_11503_,VPWR,li1,102.1200,116.9600,1.798945
_11502_,VPWR,li1,99.1300,116.9600,1.798948
_11501_,VPWR,li1,117.5300,133.2800,1.799610
_11500_,VPWR,li1,114.7700,127.8400,1.798728
_11499_,VPWR,li1,116.8400,138.7200,1.798296
_11498_,VPWR,li1,67.8500,122.4000,1.798666
_11497_,VPWR,li1,95.6800,127.8400,1.798743
_11496_,VPWR,li1,152.9500,133.2800,1.799591
_11495_,VPWR,li1,148.8100,127.8400,1.798729
_11494_,VPWR,li1,150.6500,133.2800,1.799591
_11493_,VPWR,li1,145.5900,133.2800,1.799593
_11492_,VPWR,li1,140.5300,133.2800,1.799596
_11491_,VPWR,li1,136.3900,133.2800,1.799598
_11490_,VPWR,li1,133.6300,133.2800,1.799600
_11489_,VPWR,li1,122.5900,133.2800,1.799607
_11488_,VPWR,li1,123.2800,144.1600,1.798982
_11487_,VPWR,li1,119.3700,144.1600,1.798983
_11486_,VPWR,li1,114.0800,133.2800,1.799612
_11485_,VPWR,li1,120.7500,144.1600,1.798983
_11484_,VPWR,li1,131.5600,138.7200,1.798379
_11483_,VPWR,li1,74.9800,127.8400,1.798832
_11482_,VPWR,li1,148.8100,138.7200,1.798487
_11481_,VPWR,li1,166.7500,138.7200,1.798667
_11480_,VPWR,li1,161.6900,138.7200,1.798585
_11479_,VPWR,li1,158.2400,138.7200,1.798559
_11478_,VPWR,li1,157.7800,138.7200,1.798559
_11477_,VPWR,li1,167.9000,144.1600,1.799042
_11476_,VPWR,li1,216.8900,160.4800,1.794812
_11475_,VPWR,li1,209.5300,160.4800,1.794670
_11474_,VPWR,li1,208.3800,165.9200,1.796103
_11473_,VPWR,li1,199.8700,160.4800,1.795063
_11472_,VPWR,li1,203.5500,160.4800,1.794917
_11471_,VPWR,li1,195.7300,160.4800,1.795453
_11470_,VPWR,li1,189.2900,155.0400,1.798414
_11469_,VPWR,li1,191.5900,155.0400,1.798379
_11468_,VPWR,li1,182.1600,160.4800,1.797025
_11467_,VPWR,li1,183.3100,155.0400,1.798609
_11466_,VPWR,li1,178.7100,155.0400,1.798839
_11465_,VPWR,li1,181.0100,155.0400,1.798719
_11464_,VPWR,li1,164.6800,155.0400,1.798902
_11463_,VPWR,li1,173.6500,149.6000,1.798294
_11462_,VPWR,li1,166.2900,149.6000,1.798166
_11461_,VPWR,li1,167.2100,149.6000,1.798166
_11460_,VPWR,li1,154.5600,149.6000,1.798128
_11459_,VPWR,li1,158.9300,144.1600,1.798990
_11458_,VPWR,li1,91.3100,138.7200,1.798153
_11457_,VPWR,li1,90.3900,138.7200,1.798153
_11456_,VPWR,li1,59.1100,138.7200,1.798505
_11455_,VPWR,li1,81.6500,127.8400,1.798773
_11454_,VPWR,li1,74.7500,122.4000,1.798533
_11453_,VPWR,li1,74.5200,122.4000,1.798533
_11452_,VPWR,li1,50.6000,122.4000,1.799025
_11451_,VPWR,li1,60.4900,116.9600,1.799189
_11450_,VPWR,li1,53.1300,116.9600,1.799275
_11449_,VPWR,li1,55.4300,116.9600,1.799241
_11448_,VPWR,li1,56.8100,116.9600,1.799241
_11447_,VPWR,li1,39.3300,116.9600,1.799486
_11446_,VPWR,li1,49.9100,111.5200,1.799499
_11445_,VPWR,li1,42.0900,106.0800,1.799624
_11444_,VPWR,li1,42.5500,106.0800,1.799624
_11443_,VPWR,li1,28.7500,111.5200,1.799757
_11442_,VPWR,li1,37.4900,100.6400,1.799708
_11441_,VPWR,li1,33.8100,100.6400,1.799751
_11440_,VPWR,li1,35.6500,100.6400,1.799727
_11439_,VPWR,li1,33.3500,100.6400,1.799751
_11438_,VPWR,li1,33.1200,106.0800,1.799726
_11437_,VPWR,li1,37.4900,100.6400,1.799708
_11436_,VPWR,li1,47.1500,106.0800,1.799577
_11435_,VPWR,li1,44.8500,106.0800,1.799605
_11434_,VPWR,li1,50.6000,106.0800,1.799538
_11433_,VPWR,li1,46.6900,106.0800,1.799577
_11432_,VPWR,li1,53.5900,106.0800,1.799509
_11431_,VPWR,li1,63.2500,122.4000,1.798759
_11430_,VPWR,li1,64.1700,116.9600,1.799141
_11429_,VPWR,li1,67.3900,116.9600,1.799112
_11428_,VPWR,li1,62.1000,116.9600,1.799162
_11427_,VPWR,li1,64.1700,111.5200,1.799354
_11426_,VPWR,li1,64.6300,116.9600,1.799141
_11425_,VPWR,li1,61.4100,111.5200,1.799381
_11424_,VPWR,li1,66.4700,111.5200,1.799331
_11423_,VPWR,li1,42.7800,116.9600,1.799448
_11422_,VPWR,li1,67.8500,127.8400,1.798922
_11421_,VPWR,li1,75.6700,127.8400,1.798832
_11420_,VPWR,li1,77.9700,127.8400,1.798801
_11419_,VPWR,li1,71.3000,127.8400,1.798895
_11418_,VPWR,li1,71.5300,127.8400,1.798895
_11417_,VPWR,li1,94.0700,133.2800,1.799639
_11416_,VPWR,li1,97.7500,133.2800,1.799631
_11415_,VPWR,li1,88.0900,133.2800,1.799655
_11414_,VPWR,li1,96.8300,127.8400,1.798740
_11413_,VPWR,li1,100.2800,133.2800,1.799626
_11412_,VPWR,li1,99.8200,127.8400,1.798737
_11411_,VPWR,li1,102.8100,133.2800,1.799622
_11410_,VPWR,li1,106.9500,127.8400,1.798730
_11409_,VPWR,li1,105.5700,127.8400,1.798730
_11408_,VPWR,li1,108.7900,133.2800,1.799616
_11407_,VPWR,li1,112.7000,133.2800,1.799612
_11406_,VPWR,li1,114.7700,138.7200,1.798283
_11405_,VPWR,li1,112.0100,138.7200,1.798259
_11404_,VPWR,li1,79.3500,133.2800,1.799685
_11403_,VPWR,li1,154.3300,144.1600,1.798986
_11402_,VPWR,li1,155.4800,138.7200,1.798539
_11401_,VPWR,li1,150.6500,138.7200,1.798506
_11400_,VPWR,li1,152.2600,138.7200,1.798519
_11399_,VPWR,li1,145.5900,138.7200,1.798475
_11398_,VPWR,li1,144.9000,138.7200,1.798461
_11397_,VPWR,li1,140.9900,138.7200,1.798446
_11396_,VPWR,li1,142.1400,138.7200,1.798446
_11395_,VPWR,li1,135.4700,144.1600,1.798981
_11394_,VPWR,li1,130.8700,144.1600,1.798980
_11393_,VPWR,li1,129.4900,138.7200,1.798366
_11392_,VPWR,li1,133.6300,138.7200,1.798400
_11391_,VPWR,li1,110.8600,138.7200,1.798259
_11390_,VPWR,li1,138.0000,144.1600,1.798981
_11389_,VPWR,li1,59.3400,138.7200,1.798505
_11388_,VPWR,li1,146.5100,149.6000,1.798128
_11387_,VPWR,li1,169.5100,149.6000,1.798214
_11386_,VPWR,li1,169.0500,149.6000,1.798214
_11385_,VPWR,li1,162.3800,149.6000,1.798154
_11384_,VPWR,li1,164.6800,149.6000,1.798160
_11383_,VPWR,li1,156.4000,160.4800,1.797486
_11382_,VPWR,li1,195.5000,160.4800,1.795453
_11381_,VPWR,li1,216.4300,165.9200,1.796197
_11380_,VPWR,li1,211.8300,165.9200,1.796120
_11379_,VPWR,li1,209.7600,165.9200,1.796107
_11378_,VPWR,li1,214.5900,165.9200,1.796158
_11377_,VPWR,li1,213.2100,171.3600,1.796769
_11376_,VPWR,li1,207.0000,176.8000,1.795552
_11375_,VPWR,li1,204.9300,165.9200,1.796123
_11374_,VPWR,li1,200.1000,171.3600,1.796855
_11373_,VPWR,li1,197.1100,165.9200,1.796450
_11372_,VPWR,li1,190.6700,165.9200,1.796901
_11371_,VPWR,li1,192.9700,165.9200,1.796737
_11370_,VPWR,li1,187.6800,165.9200,1.797170
_11369_,VPWR,li1,183.3100,160.4800,1.797025
_11368_,VPWR,li1,176.8700,160.4800,1.797980
_11367_,VPWR,li1,179.8600,160.4800,1.797347
_11366_,VPWR,li1,173.8800,160.4800,1.797889
_11365_,VPWR,li1,163.9900,160.4800,1.797625
_11364_,VPWR,li1,156.1700,155.0400,1.798754
_11363_,VPWR,li1,158.9300,155.0400,1.798798
_11362_,VPWR,li1,143.9800,165.9200,1.798081
_11361_,VPWR,li1,152.0300,155.0400,1.798736
_11360_,VPWR,li1,60.4900,149.6000,1.798356
_11359_,VPWR,li1,59.1100,149.6000,1.798356
_11358_,VPWR,li1,54.9700,149.6000,1.798447
_11357_,VPWR,li1,57.2700,144.1600,1.799212
_11356_,VPWR,li1,54.5100,138.7200,1.798596
_11355_,VPWR,li1,54.7400,133.2800,1.799781
_11354_,VPWR,li1,37.2600,138.7200,1.799061
_11353_,VPWR,li1,52.6700,127.8400,1.799142
_11352_,VPWR,li1,47.1500,122.4000,1.799104
_11351_,VPWR,li1,29.9000,127.8400,1.799578
_11350_,VPWR,li1,41.6300,116.9600,1.799448
_11349_,VPWR,li1,31.9700,116.9600,1.799612
_11348_,VPWR,li1,34.2700,116.9600,1.799572
_11347_,VPWR,li1,24.6100,122.4000,1.799666
_11346_,VPWR,li1,27.3700,111.5200,1.799787
_11345_,VPWR,li1,24.1500,111.5200,1.799818
_11344_,VPWR,li1,30.1300,111.5200,1.799757
_11343_,VPWR,li1,21.8500,111.5200,1.799862
_11342_,VPWR,li1,24.3800,116.9600,1.799779
_11341_,VPWR,li1,26.4500,111.5200,1.799787
_11340_,VPWR,li1,38.4100,111.5200,1.799635
_11339_,VPWR,li1,39.3300,116.9600,1.799486
_11338_,VPWR,li1,41.4000,111.5200,1.799599
_11337_,VPWR,li1,35.1900,111.5200,1.799676
_11336_,VPWR,li1,43.4700,111.5200,1.799574
_11335_,VPWR,li1,56.3500,127.8400,1.799094
_11334_,VPWR,li1,54.9700,133.2800,1.799781
_11333_,VPWR,li1,52.2100,127.8400,1.799142
_11332_,VPWR,li1,53.1300,122.4000,1.798976
_11331_,VPWR,li1,55.4300,127.8400,1.799094
_11330_,VPWR,li1,67.3900,127.8400,1.798949
_11329_,VPWR,li1,60.0300,127.8400,1.799029
_11328_,VPWR,li1,65.7800,133.2800,1.799734
_11327_,VPWR,li1,62.7900,133.2800,1.799746
_11326_,VPWR,li1,63.2500,127.8400,1.798983
_11325_,VPWR,li1,60.9500,127.8400,1.799029
_11324_,VPWR,li1,36.1100,127.8400,1.799451
_11323_,VPWR,li1,47.1500,127.8400,1.799235
_11322_,VPWR,li1,54.0500,138.7200,1.798596
_11321_,VPWR,li1,49.9100,138.7200,1.798700
_11320_,VPWR,li1,48.3000,138.7200,1.798780
_11319_,VPWR,li1,50.3700,138.7200,1.798700
_11318_,VPWR,li1,77.9700,138.7200,1.798279
_11317_,VPWR,li1,82.1100,133.2800,1.799675
_11316_,VPWR,li1,83.7200,138.7200,1.798234
_11315_,VPWR,li1,81.4200,138.7200,1.798259
_11314_,VPWR,li1,80.0400,138.7200,1.798259
_11313_,VPWR,li1,88.0900,133.2800,1.799655
_11312_,VPWR,li1,85.3300,133.2800,1.799663
_11311_,VPWR,li1,83.4900,133.2800,1.799669
_11310_,VPWR,li1,86.2500,133.2800,1.799663
_11309_,VPWR,li1,107.4100,138.7200,1.798239
_11308_,VPWR,li1,102.3500,138.7200,1.798203
_11307_,VPWR,li1,106.7200,144.1600,1.798988
_11306_,VPWR,li1,105.1100,138.7200,1.798226
_11305_,VPWR,li1,112.9300,144.1600,1.798985
_11304_,VPWR,li1,72.4500,144.1600,1.799103
_11303_,VPWR,li1,149.2700,149.6000,1.798127
_11302_,VPWR,li1,152.2600,149.6000,1.798127
_11301_,VPWR,li1,146.0500,149.6000,1.798130
_11300_,VPWR,li1,149.0400,149.6000,1.798127
_11299_,VPWR,li1,142.8300,149.6000,1.798132
_11298_,VPWR,li1,144.4400,149.6000,1.798130
_11297_,VPWR,li1,139.6100,149.6000,1.798138
_11296_,VPWR,li1,140.7600,149.6000,1.798135
_11295_,VPWR,li1,126.5000,149.6000,1.798159
_11294_,VPWR,li1,136.3900,144.1600,1.798981
_11293_,VPWR,li1,129.4900,144.1600,1.798981
_11292_,VPWR,li1,131.7900,144.1600,1.798980
_11291_,VPWR,li1,98.4400,138.7200,1.798191
_11290_,VPWR,li1,125.8100,144.1600,1.798981
_11289_,VPWR,li1,51.5200,149.6000,1.798534
_11288_,VPWR,li1,133.8600,155.0400,1.798772
_11287_,VPWR,li1,159.3900,160.4800,1.797530
_11286_,VPWR,li1,154.3300,160.4800,1.797450
_11285_,VPWR,li1,152.7200,160.4800,1.797450
_11284_,VPWR,li1,155.0200,160.4800,1.797486
_11283_,VPWR,li1,163.5300,171.3600,1.798540
_11282_,VPWR,li1,166.9800,160.4800,1.797707
_11281_,VPWR,li1,217.8100,176.8000,1.795398
_11280_,VPWR,li1,212.2900,176.8000,1.795354
_11279_,VPWR,li1,209.5300,176.8000,1.795405
_11278_,VPWR,li1,204.9300,171.3600,1.796750
_11277_,VPWR,li1,204.2400,176.8000,1.795731
_11276_,VPWR,li1,201.9400,176.8000,1.795884
_11275_,VPWR,li1,199.8700,171.3600,1.796855
_11274_,VPWR,li1,194.3500,171.3600,1.797068
_11273_,VPWR,li1,196.6500,171.3600,1.796947
_11272_,VPWR,li1,189.5200,176.8000,1.796869
_11271_,VPWR,li1,188.3700,171.3600,1.797509
_11270_,VPWR,li1,181.9300,165.9200,1.797729
_11269_,VPWR,li1,184.6900,165.9200,1.797456
_11268_,VPWR,li1,175.7200,171.3600,1.798744
_11267_,VPWR,li1,175.0300,165.9200,1.798541
_11266_,VPWR,li1,170.8900,160.4800,1.797807
_11265_,VPWR,li1,172.2700,160.4800,1.797807
_11264_,VPWR,li1,170.8900,160.4800,1.797807
_11263_,VPWR,li1,130.1800,165.9200,1.797938
_11262_,VPWR,li1,146.5100,160.4800,1.797352
_11261_,VPWR,li1,140.9900,160.4800,1.797325
_11260_,VPWR,li1,144.6700,160.4800,1.797342
_11259_,VPWR,li1,78.8900,160.4800,1.797865
_11258_,VPWR,li1,54.0500,155.0400,1.799054
_11257_,VPWR,li1,46.2300,149.6000,1.798684
_11256_,VPWR,li1,47.3800,149.6000,1.798684
_11255_,VPWR,li1,28.0600,155.0400,1.799554
_11254_,VPWR,li1,42.0900,138.7200,1.798911
_11253_,VPWR,li1,35.1900,138.7200,1.799130
_11252_,VPWR,li1,25.3000,144.1600,1.799720
_11251_,VPWR,li1,33.3500,127.8400,1.799513
_11250_,VPWR,li1,25.5300,127.8400,1.799672
_11249_,VPWR,li1,27.8300,127.8400,1.799622
_11248_,VPWR,li1,21.8500,133.2800,1.799941
_11247_,VPWR,li1,22.7700,122.4000,1.799737
_11246_,VPWR,li1,19.5500,122.4000,1.799735
_11245_,VPWR,li1,21.8500,122.4000,1.799737
_11244_,VPWR,li1,20.0100,122.4000,1.799736
_11243_,VPWR,li1,20.7000,127.8400,1.799779
_11242_,VPWR,li1,26.9100,122.4000,1.799607
_11241_,VPWR,li1,33.3500,122.4000,1.799444
_11240_,VPWR,li1,35.6500,122.4000,1.799387
_11239_,VPWR,li1,39.1000,127.8400,1.799415
_11238_,VPWR,li1,32.8900,127.8400,1.799513
_11237_,VPWR,li1,37.0300,122.4000,1.799387
_11236_,VPWR,li1,47.1500,138.7200,1.798780
_11235_,VPWR,li1,45.7700,138.7200,1.798848
_11234_,VPWR,li1,43.0100,144.1600,1.799421
_11233_,VPWR,li1,40.2500,138.7200,1.798968
_11232_,VPWR,li1,42.5500,138.7200,1.798911
_11231_,VPWR,li1,45.7700,138.7200,1.798848
_11230_,VPWR,li1,44.3900,127.8400,1.799287
_11229_,VPWR,li1,47.3800,127.8400,1.799235
_11228_,VPWR,li1,42.5500,127.8400,1.799322
_11227_,VPWR,li1,43.9300,122.4000,1.799183
_11226_,VPWR,li1,49.4500,127.8400,1.799197
_11225_,VPWR,li1,28.7500,138.7200,1.799378
_11224_,VPWR,li1,40.2500,144.1600,1.799465
_11223_,VPWR,li1,52.2100,149.6000,1.798534
_11222_,VPWR,li1,49.9100,155.0400,1.799121
_11221_,VPWR,li1,42.3200,149.6000,1.798821
_11220_,VPWR,li1,47.6100,155.0400,1.799163
_11219_,VPWR,li1,67.8500,144.1600,1.799128
_11218_,VPWR,li1,64.1700,144.1600,1.799160
_11217_,VPWR,li1,70.3800,144.1600,1.799116
_11216_,VPWR,li1,68.5400,144.1600,1.799128
_11215_,VPWR,li1,68.3100,138.7200,1.798390
_11214_,VPWR,li1,80.5000,144.1600,1.799070
_11213_,VPWR,li1,76.8200,144.1600,1.799083
_11212_,VPWR,li1,79.8100,144.1600,1.799070
_11211_,VPWR,li1,78.4300,144.1600,1.799083
_11210_,VPWR,li1,82.5700,144.1600,1.799061
_11209_,VPWR,li1,99.1300,144.1600,1.799003
_11208_,VPWR,li1,100.5100,144.1600,1.798997
_11207_,VPWR,li1,97.9800,144.1600,1.799003
_11206_,VPWR,li1,94.0700,144.1600,1.799021
_11205_,VPWR,li1,95.9100,138.7200,1.798173
_11204_,VPWR,li1,66.4700,149.6000,1.798324
_11203_,VPWR,li1,140.5300,160.4800,1.797325
_11202_,VPWR,li1,138.9200,165.9200,1.798022
_11201_,VPWR,li1,140.5300,165.9200,1.798053
_11200_,VPWR,li1,132.7100,160.4800,1.797382
_11199_,VPWR,li1,135.9300,160.4800,1.797361
_11198_,VPWR,li1,131.3300,160.4800,1.797382
_11197_,VPWR,li1,131.5600,155.0400,1.798778
_11196_,VPWR,li1,128.5700,155.0400,1.798782
_11195_,VPWR,li1,125.8100,155.0400,1.798789
_11194_,VPWR,li1,123.9700,149.6000,1.798164
_11193_,VPWR,li1,126.2700,149.6000,1.798159
_11192_,VPWR,li1,125.8100,144.1600,1.798981
_11191_,VPWR,li1,123.9700,144.1600,1.798982
_11190_,VPWR,li1,117.3000,144.1600,1.798984
_11189_,VPWR,li1,121.9000,144.1600,1.798982
_11188_,VPWR,li1,119.8300,149.6000,1.798171
_11187_,VPWR,li1,92.4600,144.1600,1.799021
_11186_,VPWR,li1,118.4500,149.6000,1.798175
_11185_,VPWR,li1,109.0200,155.0400,1.798828
_11184_,VPWR,li1,117.3000,160.4800,1.797483
_11183_,VPWR,li1,170.8900,165.9200,1.798479
_11182_,VPWR,li1,168.3600,165.9200,1.798442
_11181_,VPWR,li1,165.6000,165.9200,1.798401
_11180_,VPWR,li1,160.3100,165.9200,1.798325
_11179_,VPWR,li1,169.0500,171.3600,1.798644
_11178_,VPWR,li1,164.9100,171.3600,1.798582
_11177_,VPWR,li1,123.7400,165.9200,1.797995
_11176_,VPWR,li1,162.3800,176.8000,1.798298
_11175_,VPWR,li1,158.0100,171.3600,1.798464
_11174_,VPWR,li1,176.6400,171.3600,1.798744
_11173_,VPWR,li1,203.3200,187.6800,1.799494
_11172_,VPWR,li1,215.2800,176.8000,1.795363
_11171_,VPWR,li1,216.2000,176.8000,1.795398
_11170_,VPWR,li1,213.9000,176.8000,1.795363
_11169_,VPWR,li1,215.7400,220.3200,1.797704
_11168_,VPWR,li1,211.1400,209.4400,1.798550
_11167_,VPWR,li1,209.7600,214.8800,1.798981
_11166_,VPWR,li1,217.8100,225.7600,1.799298
_11165_,VPWR,li1,219.1900,220.3200,1.797731
_11164_,VPWR,li1,218.5000,220.3200,1.797707
_11163_,VPWR,li1,209.9900,176.8000,1.795405
_11162_,VPWR,li1,209.0700,182.2400,1.798039
_11161_,VPWR,li1,207.2300,182.2400,1.798031
_11160_,VPWR,li1,200.5600,187.6800,1.799493
_11159_,VPWR,li1,203.5500,182.2400,1.798028
_11158_,VPWR,li1,204.0100,176.8000,1.795731
_11157_,VPWR,li1,196.6500,182.2400,1.798141
_11156_,VPWR,li1,197.1100,176.8000,1.796355
_11155_,VPWR,li1,192.2800,182.2400,1.798299
_11154_,VPWR,li1,190.2100,176.8000,1.796869
_11153_,VPWR,li1,185.1500,176.8000,1.797327
_11152_,VPWR,li1,182.8500,176.8000,1.797601
_11151_,VPWR,li1,181.7000,176.8000,1.797911
_11150_,VPWR,li1,178.7100,171.3600,1.798402
_11149_,VPWR,li1,149.2700,171.3600,1.798357
_11148_,VPWR,li1,152.0300,171.3600,1.798388
_11147_,VPWR,li1,123.2800,176.8000,1.797969
_11146_,VPWR,li1,129.4900,165.9200,1.797938
_11145_,VPWR,li1,127.1900,165.9200,1.797957
_11144_,VPWR,li1,124.8900,160.4800,1.797432
_11143_,VPWR,li1,85.1000,165.9200,1.798493
_11142_,VPWR,li1,79.3500,160.4800,1.797865
_11141_,VPWR,li1,49.9100,160.4800,1.798630
_11140_,VPWR,li1,49.6800,160.4800,1.798630
_11139_,VPWR,li1,45.5400,165.9200,1.799188
_11138_,VPWR,li1,34.7300,155.0400,1.799423
_11137_,VPWR,li1,24.6100,155.0400,1.799638
_11136_,VPWR,li1,22.5400,160.4800,1.799631
_11135_,VPWR,li1,22.3100,144.1600,1.799773
_11134_,VPWR,li1,16.7900,144.1600,1.799806
_11133_,VPWR,li1,19.5500,144.1600,1.799807
_11132_,VPWR,li1,16.7900,171.3600,1.799767
_11131_,VPWR,li1,17.2500,133.2800,1.799939
_11130_,VPWR,li1,20.4700,133.2800,1.799939
_11129_,VPWR,li1,24.6100,133.2800,1.799927
_11128_,VPWR,li1,19.5500,133.2800,1.799940
_11127_,VPWR,li1,20.2400,171.3600,1.799768
_11126_,VPWR,li1,22.7700,133.2800,1.799941
_11125_,VPWR,li1,25.0700,138.7200,1.799484
_11124_,VPWR,li1,28.7500,144.1600,1.799684
_11123_,VPWR,li1,28.0600,138.7200,1.799378
_11122_,VPWR,li1,25.5300,138.7200,1.799484
_11121_,VPWR,li1,27.3700,144.1600,1.799684
_11120_,VPWR,li1,29.6700,149.6000,1.799274
_11119_,VPWR,li1,39.3300,155.0400,1.799319
_11118_,VPWR,li1,31.9700,155.0400,1.799465
_11117_,VPWR,li1,33.8100,155.0400,1.799423
_11116_,VPWR,li1,34.2700,149.6000,1.799107
_11115_,VPWR,li1,39.3300,149.6000,1.798925
_11114_,VPWR,li1,38.4100,149.6000,1.798999
_11113_,VPWR,li1,35.4200,144.1600,1.799550
_11112_,VPWR,li1,38.4100,144.1600,1.799519
_11111_,VPWR,li1,37.0300,144.1600,1.799519
_11110_,VPWR,li1,42.5500,149.6000,1.798821
_11109_,VPWR,li1,24.1500,149.6000,1.799479
_11108_,VPWR,li1,37.0300,155.0400,1.799362
_11107_,VPWR,li1,76.3600,160.4800,1.797923
_11106_,VPWR,li1,71.9900,160.4800,1.798028
_11105_,VPWR,li1,73.1400,160.4800,1.798028
_11104_,VPWR,li1,81.6500,160.4800,1.797832
_11103_,VPWR,li1,68.5400,160.4800,1.798158
_11102_,VPWR,li1,66.9300,160.4800,1.798158
_11101_,VPWR,li1,66.9300,155.0400,1.798982
_11100_,VPWR,li1,64.1700,149.6000,1.798334
_11099_,VPWR,li1,69.4600,149.6000,1.798313
_11098_,VPWR,li1,63.7100,155.0400,1.798999
_11097_,VPWR,li1,64.6300,144.1600,1.799160
_11096_,VPWR,li1,71.3000,138.7200,1.798368
_11095_,VPWR,li1,65.0900,138.7200,1.798435
_11094_,VPWR,li1,66.4700,138.7200,1.798412
_11093_,VPWR,li1,62.3300,144.1600,1.799174
_11092_,VPWR,li1,90.3900,149.6000,1.798241
_11091_,VPWR,li1,86.0200,149.6000,1.798259
_11090_,VPWR,li1,88.5500,144.1600,1.799036
_11089_,VPWR,li1,89.4700,149.6000,1.798241
_11088_,VPWR,li1,94.0700,149.6000,1.798229
_11087_,VPWR,li1,123.9700,165.9200,1.797995
_11086_,VPWR,li1,120.2900,165.9200,1.798019
_11085_,VPWR,li1,120.9800,160.4800,1.797465
_11084_,VPWR,li1,118.2200,165.9200,1.798044
_11083_,VPWR,li1,120.5200,165.9200,1.798019
_11082_,VPWR,li1,113.8500,160.4800,1.797511
_11081_,VPWR,li1,112.4700,160.4800,1.797527
_11080_,VPWR,li1,115.4600,160.4800,1.797511
_11079_,VPWR,li1,110.6300,155.0400,1.798821
_11078_,VPWR,li1,105.5700,155.0400,1.798834
_11077_,VPWR,li1,110.1700,149.6000,1.798190
_11076_,VPWR,li1,113.1600,149.6000,1.798184
_11075_,VPWR,li1,112.7000,149.6000,1.798184
_11074_,VPWR,li1,113.8500,155.0400,1.798814
_11073_,VPWR,li1,121.2100,149.6000,1.798171
_11072_,VPWR,li1,116.1500,149.6000,1.798178
_11071_,VPWR,li1,82.5700,155.0400,1.798914
_11070_,VPWR,li1,101.8900,149.6000,1.798212
_11069_,VPWR,li1,101.2000,160.4800,1.797637
_11068_,VPWR,li1,115.4600,165.9200,1.798078
_11067_,VPWR,li1,173.6500,171.3600,1.798715
_11066_,VPWR,li1,169.5100,171.3600,1.798644
_11065_,VPWR,li1,167.4400,176.8000,1.798389
_11064_,VPWR,li1,165.3700,176.8000,1.798352
_11063_,VPWR,li1,162.1500,171.3600,1.798540
_11062_,VPWR,li1,158.4700,171.3600,1.798464
_11061_,VPWR,li1,160.3100,176.8000,1.798261
_11060_,VPWR,li1,156.1700,171.3600,1.798433
_11059_,VPWR,li1,142.6000,171.3600,1.798379
_11058_,VPWR,li1,203.5500,187.6800,1.799494
_11057_,VPWR,li1,204.4700,193.1200,1.799340
_11056_,VPWR,li1,208.6100,187.6800,1.799496
_11055_,VPWR,li1,205.8500,193.1200,1.799340
_11054_,VPWR,li1,213.4400,193.1200,1.799360
_11053_,VPWR,li1,208.1500,193.1200,1.799346
_11052_,VPWR,li1,171.3500,182.2400,1.799255
_11051_,VPWR,li1,174.8000,182.2400,1.799265
_11050_,VPWR,li1,213.9000,182.2400,1.798096
_11049_,VPWR,li1,219.1900,204.0000,1.797869
_11048_,VPWR,li1,215.9700,209.4400,1.798507
_11047_,VPWR,li1,214.8200,204.0000,1.797841
_11046_,VPWR,li1,207.2300,204.0000,1.797830
_11045_,VPWR,li1,209.5300,204.0000,1.797825
_11044_,VPWR,li1,210.4500,204.0000,1.797825
_11043_,VPWR,li1,201.2500,198.5600,1.799084
_11042_,VPWR,li1,196.6500,193.1200,1.799319
_11041_,VPWR,li1,197.8000,187.6800,1.799496
_11040_,VPWR,li1,194.3500,193.1200,1.799348
_11039_,VPWR,li1,192.9700,187.6800,1.799513
_11038_,VPWR,li1,189.2900,182.2400,1.798464
_11037_,VPWR,li1,189.9800,182.2400,1.798464
_11036_,VPWR,li1,186.9900,187.6800,1.799588
_11035_,VPWR,li1,183.7700,182.2400,1.798741
_11034_,VPWR,li1,149.2700,176.8000,1.798074
_11033_,VPWR,li1,152.0300,176.8000,1.798113
_11032_,VPWR,li1,127.1900,182.2400,1.799025
_11031_,VPWR,li1,125.8100,176.8000,1.797960
_11030_,VPWR,li1,119.8300,176.8000,1.797981
_11029_,VPWR,li1,123.2800,176.8000,1.797969
_11028_,VPWR,li1,84.8700,182.2400,1.799057
_11027_,VPWR,li1,85.7900,171.3600,1.798643
_11026_,VPWR,li1,51.2900,171.3600,1.799155
_11025_,VPWR,li1,52.4400,165.9200,1.799083
